320kbps,album,album_url,albumid,artistMap,cache_state,copyright_text,disabled,disabled_text,duration,encrypted_media_path,encrypted_media_url,explicit_content,featured_artists,featured_artists_id,genere,has_lyrics,id,image,label,label_url,language,lyrics_snippet,media_preview_url,media_url,music,music_id,origin,perma_url,play_count,primary_artists,primary_artists_id,release_date,rights,singers,song,song_id,starred,starring,type,vcode,vlink,year
true,Yummy,"https://www.jiosaavn.com/album/yummy/,-8alCVBgwk_",18491565,{'Justin Bieber': '568565'},false,"℗ 2019 Def Jam Recordings, a division of UMG Recordings, Inc.",true,Unavailable,208,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyG5Apmi8bO4vOdX13jY2jdumgfbaFKwc94zN4inUz+2aOsT/1oInNdxw7tS9a8Gtq,0,,,Romantic,false,Oc72uyuq,https://c.saavncdn.com/522/Yummy-English-2020-20200103035142-500x500.jpg,RBMG/Def Jam,/label/rbmgdef-jam-albums/AzoOWboyzgA_,english,,https://preview.saavncdn.com/522/91418fe99e4edafa08a1a874fadf40a5_96_p.mp4,https://aac.saavncdn.com/522/91418fe99e4edafa08a1a874fadf40a5_320.mp4,,,playlist,https://www.jiosaavn.com/song/yummy/PwtcAwFJQkI,14413277,Justin Bieber,568565,2020-01-03,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}",Justin Bieber,Yummy,Romantic_Oc72uyuq,false,,,010912291153337,https://jiotunepreview.jio.com/content/Converted/010912291109674.mp3,2020
true,Stuck with U,"https://www.jiosaavn.com/album/stuck-with-u/09kVR,7RH4k_",20268332,"{'Ariana Grande': '589552', 'Justin Bieber': '568565'}",false,"℗ 2020 Silent Records Ventures, LLC, Def Jam Recordings, a division of UMG Recordings, Inc., and Republic Records, a division of UMG Recordings, Inc.",true,Unavailable,228,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyyupoB2qr65FJIcksVjtED8OUdxKkSdBKMGTA72BmbIccyIBxIdAyyRw7tS9a8Gtq,0,,,Romantic,false,C9_s3NUf,https://c.saavncdn.com/307/Stuck-with-U-English-2020-20200508041707-500x500.jpg,Ariana Grande &amp; Justin Bieber &quot;Stuck With U&quot;- Charity,/label/ariana-grande--justin-bieber-stuck-with-u--charity-albums/LtG42KRxYlU_,english,,https://preview.saavncdn.com/307/d683b3b75b1b38d43288ba585ea46082_96_p.mp4,https://aac.saavncdn.com/307/d683b3b75b1b38d43288ba585ea46082_320.mp4,,,playlist,"https://www.jiosaavn.com/song/stuck-with-u/M1E0Qkd,YlU",5641841,"Ariana Grande, Justin Bieber","589552, 568565",2020-05-08,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}","Ariana Grande, Justin Bieber",Stuck with U,Romantic_C9_s3NUf,false,,,010912291153399,https://jiotunepreview.jio.com/content/Converted/010912291109736.mp3,2020
true,Ignite,https://www.jiosaavn.com/album/ignite/VpAc4ZwKqsk_,12806077,"{'Alan Walker': '1335467', 'Julie Bergan': '716322', 'K-391': '850926', 'SeungRi': '4394564'}",false,(P) 2018 MER exclusively licensed to Liquid State,true,Unavailable,210,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDy+++yojxqRso0hpNRi0KpK2l0xB2TvzVGckOGKmW/SoUMC9RLMhuovRw7tS9a8Gtq,0,SeungRi,4394564,Romantic,false,QW2Cc9f_,https://c.saavncdn.com/014/Ignite-English-2018-20180615143214-500x500.jpg,Mer,/label/mer-albums/SPMQju6rDIE_,english,,https://preview.saavncdn.com/014/5a1c76a6977a2aab6e5bfcc1adbe029f_96_p.mp4,https://aac.saavncdn.com/014/5a1c76a6977a2aab6e5bfcc1adbe029f_320.mp4,,,playlist,https://www.jiosaavn.com/song/ignite/IT9ZchcJUWw,19344738,"Alan Walker, Julie Bergan, K-391","1335467, 716322, 850926",2018-05-11,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}","Alan Walker, Julie Bergan, K-391, SeungRi",Ignite,Romantic_QW2Cc9f_,false,,,,,2018
true,Encore,https://www.jiosaavn.com/album/encore/4iGw272FXHY_,2502208,"{'DJ Snake': '568648', 'Justin Bieber': '568565'}",false,℗ 2016 DJ Snake Music,true,Unavailable,205,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDybn6+1ArlR65DXyfmERgXytmFmYCqu6vdEDPyJ6nqm+l87Pb/ExKuGhw7tS9a8Gtq,0,Justin Bieber,568565,Romantic,false,j8hvJDPs,https://c.saavncdn.com/273/Encore-English-2016-20190419221937-500x500.jpg,DJ Snake Def Jam,/label/dj-snake-def-jam-albums/VQxOABqzn-c_,english,,https://preview.saavncdn.com/273/d1912077904b928c57eeb27b4b61d068_96_p.mp4,https://aac.saavncdn.com/273/d1912077904b928c57eeb27b4b61d068_320.mp4,,,playlist,https://www.jiosaavn.com/song/let-me-love-you/GlADRz50Z0A,85326472,DJ Snake,568648,2016-08-05,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}","DJ Snake, Justin Bieber",Let Me Love You,Romantic_j8hvJDPs,false,,,010912291156078,https://jiotunepreview.jio.com/content/Converted/010912291112421.mp3,2016
true,Faded,https://www.jiosaavn.com/album/faded/B6ufo1iqJP0_,10027005,"{'Alan Walker': '1335467', 'Anders Frøen': '1425075', 'Gunnar Greve': '1625408', 'Jesper Borgen': '822579'}",false,(P) 2015 MER Musikk under exclusive license to Sony Music Entertainment Sweden AB,true,Unavailable,212,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyGcsVK7HbB7/wG7z717YnNomqC10KstJpC06ipJaVUvhWsjY8e3W4wRw7tS9a8Gtq,0,,,Romantic,false,1xqHQw3J,https://c.saavncdn.com/981/Faded-English-2015-500x500.jpg,MER Recordings,/label/mer-recordings-albums/qsZ9rf6CKZI_,english,,https://preview.saavncdn.com/981/ff704210de1a556e6d59fe7241f94983_96_p.mp4,https://aac.saavncdn.com/981/ff704210de1a556e6d59fe7241f94983_320.mp4,"Alan Walker, Jesper Borgen, Anders FrÃ¸en, Gunnar Greve","1335467, 822579, 1425075, 1625408",playlist,https://www.jiosaavn.com/song/faded/QRAaeSVHBHk,85964611,Alan Walker,1335467,2015-12-04,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}",Alan Walker,Faded,Romantic_1xqHQw3J,false,,,010910140238489,https://jiotunepreview.jio.com/content/Converted/010910140251133.mp3,2015
true,Shape of You,https://www.jiosaavn.com/album/shape-of-you/LYFPGAzSOik_,3320300,{'Ed Sheeran': '578407'},false,"℗ 2017, Asylum Records UK, a division of Atlantic Records UK, a Warner Music Group company.",true,Unavailable,233,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyrbd+HcWncZZoemb80Tc5P2Jgrpnh/kigWgy0UPcVXF1Z4sdM/ulXnBw7tS9a8Gtq,0,,,Romantic,false,icJam_5l,https://c.saavncdn.com/126/Shape-of-You-English-2017-500x500.jpg,Atlantic Records UK,/label/atlantic-records-uk-albums/Nq1WxI8CVrI_,english,,https://preview.saavncdn.com/126/da7cde34b008294e181842062530546d_96_p.mp4,https://aac.saavncdn.com/126/da7cde34b008294e181842062530546d_320.mp4,,,playlist,https://www.jiosaavn.com/song/shape-of-you/GQshUBlvAl8,103370819,Ed Sheeran,578407,2017-01-06,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}",Ed Sheeran,Shape of You,Romantic_icJam_5l,false,,,010910140490610,https://jiotunepreview.jio.com/content/Converted/010910140479402.mp3,2017
true,Don't Let Me Down,https://www.jiosaavn.com/album/dont-let-me-down/Vm0gIkvFBtw_,2022534,"{'Andrew Taggart': '698794', 'Daya': '790582', 'Emily Warren': '698397', 'Scott Harris': '740039', 'The Chainsmokers': '615629'}",false,(P) 2015 Disruptor Records/Columbia Records,true,Unavailable,208,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDy79FBopCvqObqXpFUwYhh9jR1KG6Bqwepb7x+pIbRkBcgaompk/4U2xw7tS9a8Gtq,0,Daya,790582,Romantic,false,rhdnRJOM,https://c.saavncdn.com/848/Don-t-Let-Me-Down-English-2016-500x500.jpg,Disruptor Records/Columbia,/label/disruptor-recordscolumbia-albums/cjhoLKVo69c_,english,,https://preview.saavncdn.com/848/e0a7b609705dbbb6e387a41582ca3b31_96_p.mp4,https://aac.saavncdn.com/848/e0a7b609705dbbb6e387a41582ca3b31_320.mp4,"Andrew Taggart, Emily Warren, Scott Harris","698794, 698397, 740039",playlist,https://www.jiosaavn.com/song/dont-let-me-down/AgAPXyZ6eH4,57988731,The Chainsmokers,615629,2016-02-05,"{'cacheable': False, 'code': 1, 'delete_cached_object': True, 'reason': 'Unavailable'}","The Chainsmokers, Daya",Don't Let Me Down,Romantic_rhdnRJOM,false,,,010910140238665,https://jiotunepreview.jio.com/content/Converted/010910140251309.mp3,2016
true,Mirchi,"https://www.jiosaavn.com/album/mirchi/u5M,jA6bCWA_",23033726,"{'DIVINE': '653605', 'MC Altaf': '5007373', 'Phenom': '958448', 'Stylo G': '710789'}",false,℗ 2020 Mass Appeal India / Gully Gang,,,192,NMKyboFo/FjDs52Q12WLdsP7ppw9pnVRgqtOKTGI35GE8ob9A/AtXfscXiPGAVAS,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyn25fVg36xkt0Z8rwtsXJ55Nb+ZGz6U0+tpTnEMFD/tDk2OjOtM2S9hw7tS9a8Gtq,0,"MC Altaf, Stylo G, Phenom","5007373, 710789, 958448",HipHopParty,true,UQ3l9-R4,https://c.saavncdn.com/874/Mirchi-Hindi-2020-20201014053313-500x500.jpg,Universal Music India Pvt Ltd.,/label/universal-music-india-pvt-ltd.-albums/yCRRDUDuazo_,hindi,"Girl, do you feel me?",https://preview.saavncdn.com/874/47b2ff2276462fe9531325da82f0e1e6_96_p.mp4,https://aac.saavncdn.com/874/47b2ff2276462fe9531325da82f0e1e6_320.mp4,,,playlist,https://www.jiosaavn.com/song/mirchi/JTlYXU0dZQc,657903,DIVINE,653605,2020-10-16,"{'cacheable': True, 'code': 0, 'delete_cached_object': False, 'reason': ''}","DIVINE, MC Altaf, Stylo G, Phenom",Mirchi,HipHopParty_UQ3l9-R4,false,,,010912291188766,https://jiotunepreview.jio.com/content/Converted/010912291145101.mp3,2020
true,Firse Machayenge,https://www.jiosaavn.com/album/firse-machayenge/oQ7stI17hjs_,19059494,"{'Emiway Bantai': '2985822', 'Tony James': '649155'}",false,© 2020 Shaikh Mohd Billal,,,207,NMKyboFo/Fj5LBA2IIr+nbrzbe+ICiKegnv7mR6WFhPwazd4PrAeu+z7+btv1Tla,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyOjK6EcqJ+e3ZdAdSD+i7XC5GDWRovWHZBs65aQXWxdjdqDPSojW55Bw7tS9a8Gtq,0,,,HipHopParty,true,ap8jB4xK,https://c.saavncdn.com/182/Firse-Machayenge-Hindi-2020-20200214015709-500x500.jpg,Artist Aloud_APP,/label/artist-aloud_app-albums/CcealP3JguM_,hindi,duusare ke pyaar mein girane se tuje bacha raha hoon,https://preview.saavncdn.com/182/5246b8a9933b0bfa595561099aaed67a_96_p.mp4,https://aac.saavncdn.com/182/5246b8a9933b0bfa595561099aaed67a_320.mp4,Tony James,649155,playlist,https://www.jiosaavn.com/song/firse-machayenge/ERhTWzYET3g,47465977,Emiway Bantai,2985822,2020-02-14,"{'cacheable': True, 'code': 0, 'delete_cached_object': False, 'reason': ''}",Emiway Bantai,Firse Machayenge,HipHopParty_ap8jB4xK,false,,,010910091131700,https://jiotunepreview.jio.com/content/Converted/010910091088307.mp3,2020
true,Paagal,https://www.jiosaavn.com/album/paagal/v8A7ebOJLpg_,16522350,{'Badshah': '456863'},false,(P) 2019 Sony Music Entertainment India Pvt. Ltd.,true,Pro Only,171,NMKyboFo/Fi0VFqJf5Q3Rw==,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyPqgW4rf4QM6hiVwE4ddCVi+Uuj8/PeJSg2ckpjEnkIwr+vsDkaZHuxw7tS9a8Gtq,0,,,HipHopParty,true,PgQxx9sQ,https://c.saavncdn.com/831/Paagal-Hindi-2019-20190709070816-500x500.jpg,Sony Music Entertainment India Pvt. Ltd.,/label/sony-music-entertainment-india-pvt.-ltd.-albums/LaFAA6h1q2U_,hindi,"Ye ladki paagal hai, paagal hai",https://preview.saavncdn.com/831/dbf5d116d73b1f90cb65f1619bcc045d_96_p.mp4,https://aac.saavncdn.com/831/dbf5d116d73b1f90cb65f1619bcc045d_320.mp4,Badshah,456863,playlist,https://www.jiosaavn.com/song/paagal/IA86SQwJRGI,86105934,Badshah,456863,2019-07-10,"{'cacheable': True, 'code': 1, 'delete_cached_object': False, 'reason': 'Pro Only'}",Badshah,Paagal,HipHopParty_PgQxx9sQ,false,,,010910140983213,https://jiotunepreview.jio.com/content/Converted/010910140938925.mp3,2019
true,Loca,https://www.jiosaavn.com/album/loca/IY1WOLCCR4s_,19300240,"{'Hommie Dilliwala': '5279263', 'Lil Golu': '714916', 'Simar Kaur': '771989', 'Singhsta': '1878956', 'Yo Yo Honey Singh': '485956'}",false,℗ 2020 Super Cassettes Industries Private Limited,,,210,NMKyboFo/Fg7KMVUNtK2NxksAnHBrxT15IM1GScAOKuRW4+AGsf9Wo8u3Ncx0Mtr,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyvqaIOvuxms0bHuvU74cRqVVC2vZDG5Hgntz25aZWPK3iXuXi8oihNRw7tS9a8Gtq,0,,,HipHopParty,true,ZqBC0q0b,https://c.saavncdn.com/882/Loca-Hindi-2020-20200302234001-500x500.jpg,T-Series,/label/t-series-albums/6DLuXO3VoTo_,hindi,I m going loca loca loca,https://preview.saavncdn.com/882/436303f568fc04e712fe417f80561122_96_p.mp4,https://aac.saavncdn.com/882/436303f568fc04e712fe417f80561122_320.mp4,Yo Yo Honey Singh,485956,playlist,https://www.jiosaavn.com/song/loca/KhkpckRBB1E,29272017,"Yo Yo Honey Singh, Simar Kaur","485956, 771989",2020-03-03,"{'cacheable': True, 'code': 0, 'delete_cached_object': False, 'reason': ''}","Yo Yo Honey Singh, Simar Kaur",Loca,HipHopParty_ZqBC0q0b,false,,,010910091131711,https://jiotunepreview.jio.com/content/Converted/010910091088427.mp3,2020
true,Mr. Nair,https://www.jiosaavn.com/album/mr.-nair/Nlwrp2Ds9iQ_,19558249,{'Raftaar': '458918'},false,© 2020 Zee Music Company,,,180,NMKyboFo/Fi6WGEDz6k2Vpst5tVb2sH3lI1NBcwUxqJ4QbRSFHPyHDx9hGQtkicd,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyWUvEfsodsVP3/ONK2nXfmh8v87zLze1MHNsBNVD2U1RD+fY6dn4CKBw7tS9a8Gtq,0,,,HipHopParty,true,azFed99s,https://c.saavncdn.com/149/Mr-Nair-Hindi-2020-20200322213507-500x500.jpg,Zee Music Co.,/label/zee-music-co.-albums/06cepoPTlhU_,hindi,jaise hi move tu karti hai lagata hai jaan se maaregi,https://preview.saavncdn.com/149/a2c70a2f69a57f2c94ad7c37b6628c2e_96_p.mp4,https://aac.saavncdn.com/149/a2c70a2f69a57f2c94ad7c37b6628c2e_320.mp4,Raftaar,458918,playlist,https://www.jiosaavn.com/song/move/ERItVBAJDkA,6395575,Raftaar,458918,2020-03-23,"{'cacheable': True, 'code': 0, 'delete_cached_object': False, 'reason': ''}",Raftaar,Move,HipHopParty_azFed99s,false,Raftaar,,010910441136886,https://jiotunepreview.jio.com/content/Converted/010910441093313.mp3,2020
true,Judgementall Hai Kya,https://www.jiosaavn.com/album/judgementall-hai-kya/Y0P1rL-PNck_,16511670,"{'Kangana Ranaut': '468067', 'Lisa Mishra': '4924361', 'Navv Inder': '1214651', 'Raja Kumari': '702496', 'Rajkummar Rao': '702528', 'Tanishk Bagchi': '1595701'}",false,© 2019 Zee Music Company,,,196,NMKyboFo/FgUz1zR4w7ZeSw/SrQl2K2XSFv7WXmlJONWBFu7+O1XNVux5doHIWFz,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyIAvEZV9BVY1O3PUoMHDyrxtQzVLB3FhDIOiCRfHPrQF0uLfuQISvIBw7tS9a8Gtq,0,,,HipHopParty,true,15QJDYRz,https://c.saavncdn.com/202/Judgementall-Hai-Kya-Hindi-2019-20190719211922-500x500.jpg,Zee Music Co.,/label/zee-music-co.-albums/06cepoPTlhU_,hindi,"Ki ae Gucci, Armani pichhe roldi jawani",https://preview.saavncdn.com/202/6777fa0bd7d4b8662cea5e487aee2801_96_p.mp4,https://aac.saavncdn.com/202/6777fa0bd7d4b8662cea5e487aee2801_320.mp4,Tanishk Bagchi,1595701,playlist,https://www.jiosaavn.com/song/the-wakhra-song/QV06ezBpZUk,94498085,"Navv Inder, Lisa Mishra, Raja Kumari","1214651, 4924361, 702496",2019-07-20,"{'cacheable': True, 'code': 0, 'delete_cached_object': False, 'reason': ''}","Navv Inder, Lisa Mishra, Raja Kumari",The Wakhra Song,HipHopParty_15QJDYRz,false,"Kangana Ranaut, Rajkummar Rao",,010910440983137,https://jiotunepreview.jio.com/content/Converted/010910440938703.mp3,2019
true,Billo Tu Agg,"https://www.jiosaavn.com/album/billo-tu-agg/1IsRPV,-h7g_",22012120,"{'Singhsta': '1878956', 'Yo Yo Honey Singh': '485956'}",false,℗ 2020 Super Cassettes Industries Private Limited,,,220,NMKyboFo/FiLiWo3rMOSKEctf//teegi0mndVXPER/D2/29ijc6sn5Jo+0Pmm1Td,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyXeuDPGqqFISMVkHORIyJkkKb9YFaT3mwXm5T/osN2BFkVHECfAHTfhw7tS9a8Gtq,0,,,HipHopParty,true,r7Rtzo8g,https://c.saavncdn.com/837/Billo-Tu-Agg-Hindi-2020-20200816234001-500x500.jpg,T-Series,/label/t-series-albums/6DLuXO3VoTo_,hindi,"ਬਿੱਲੋ ਤੂੰ ਅੱਗ ਐਂ, ਬਿੱਲੋ ਤੂੰ ਅੱਗ ਐਂ",https://preview.saavncdn.com/837/61cdcf518544902e91f75f31aa5bd33e_96_p.mp4,https://aac.saavncdn.com/837/61cdcf518544902e91f75f31aa5bd33e_320.mp4,Singhsta,1878956,playlist,https://www.jiosaavn.com/song/billo-tu-agg-feat.-yo-yo-honey-singh/Al85RQ5fD1Q,1914319,"Singhsta, Yo Yo Honey Singh","1878956, 485956",2020-08-17,"{'cacheable': True, 'code': 0, 'delete_cached_object': False, 'reason': ''}","Singhsta, Yo Yo Honey Singh",Billo Tu Agg (feat. Yo Yo Honey Singh),HipHopParty_r7Rtzo8g,false,,,010910091172328,https://jiotunepreview.jio.com/content/Converted/010910091128759.mp3,2020
true,Good Newwz,https://www.jiosaavn.com/album/good-newwz/UD51CawjtVY_,18087760,"{'Akshay Kumar': '456099', 'Asees Kaur': '706985', 'Badshah': '456863', 'Diljit Dosanjh': '468245', 'Harrdy Sandhu': '672167', 'Kareena Kapoor Khan': '852212', 'Kiara Advani': '702466', 'Lisa Mishra': '4924361', 'Tanishk Bagchi': '1595701'}",false,© 2019 Zee Music Company,,,205,NMKyboFo/FgdsLTiYkkx2owdPy0JPK7OyKERh3oZguU9XR57G26fxg75ioshSi0X,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyUVgKiTyHZFKIEWITr4e+Fo9pPyqXMrYPizSQJVrr2RBrlv9m7AuxRRw7tS9a8Gtq,0,,,HipHopParty,true,U9CLyTvH,https://c.saavncdn.com/753/Good-Newwz-Hindi-2019-20191226100303-500x500.jpg,Zee Music Co.,/label/zee-music-co.-albums/06cepoPTlhU_,hindi,dilaa de ghar  dilaa de ghar,https://preview.saavncdn.com/753/d168b0d580054e712ecf00fc86b3a151_96_p.mp4,https://aac.saavncdn.com/753/d168b0d580054e712ecf00fc86b3a151_320.mp4,Tanishk Bagchi,1595701,playlist,https://www.jiosaavn.com/song/chandigarh-mein/JVEofQ1kQXs,72780568,"Badshah, Harrdy Sandhu, Tanishk Bagchi, Lisa Mishra, Asees Kaur","456863, 672167, 1595701, 4924361, 706985",2019-12-26,"{'cacheable': True, 'code': 0, 'delete_cached_object': False, 'reason': ''}","Badshah, Harrdy Sandhu, Tanishk Bagchi, Lisa Mishra, Asees Kaur",Chandigarh Mein,HipHopParty_U9CLyTvH,false,"Akshay Kumar, Kareena Kapoor Khan, Diljit Dosanjh, Kiara Advani",,010910441051466,https://jiotunepreview.jio.com/content/Converted/010910441007764.mp3,2019
true,Urvashi,https://www.jiosaavn.com/album/urvashi/dUexQPibPjc_,14005800,"{'Kiara Advani': '702466', 'Shahid Kapoor': '455778', 'Singhsta': '1878956', 'Yo Yo Honey Singh': '485956'}",false,Super Cassettes Industries Private Limited,,,215,NMKyboFo/FgEsGwCguhpst4PEpDYZLGVC7HT0jTWoCdQlwZIIXap29cJ1SAWfD/s,ID2ieOjCrwfgWvL5sXl4B1ImC5QfbsDyqwA+vVhynoV7GEumjujKjDCsUhEElaBIkARhZFMZdRFIkSDReMAw4xw7tS9a8Gtq,0,,,HipHopParty,true,0Lk6ud3Z,https://c.saavncdn.com/850/Urvashi-Hindi-2018-20181003-500x500.jpg,T-Series,/label/t-series-albums/6DLuXO3VoTo_,hindi,Urvashi  Urvashi  take it easy  Urvashi,https://preview.saavncdn.com/850/fd36966f9c0c8a01571afcdde4535d3f_96_p.mp4,https://aac.saavncdn.com/850/fd36966f9c0c8a01571afcdde4535d3f_320.mp4,Yo Yo Honey Singh,485956,playlist,https://www.jiosaavn.com/song/urvashi/QCQABwFUBGk,59607555,Yo Yo Honey Singh,485956,2018-10-03,"{'cacheable': True, 'code': 0, 'delete_cached_object': False, 'reason': ''}",Yo Yo Honey Singh,Urvashi,HipHopParty_0Lk6ud3Z,false,"Shahid Kapoor, Kiara Advani",,010910090881790,https://jiotunepreview.jio.com/content/Converted/010910090836988.mp3,2018
